,houseid,max_charging_speed,required_charge,available_after,available_before
11478,MAC000178,3.0,18.31812791944952,2013-09-30 18:30:00,2013-10-01 10:30:00
11479,MAC000178,3.0,0.8552030308723231,2013-10-01 14:00:00,2013-10-02 13:30:00
11480,MAC000178,3.0,1.1812967142401605,2013-10-02 15:00:00,2013-10-03 05:30:00
11481,MAC000178,3.0,24.193988330621,2013-10-03 19:30:00,2013-10-04 08:30:00
11482,MAC000178,3.0,2.4059319837936832,2013-10-04 17:00:00,2013-10-05 03:30:00
11483,MAC000178,3.0,3.5324086635218666,2013-10-05 19:00:00,2013-10-06 08:30:00
11484,MAC000178,3.0,2.7638014770348764,2013-10-06 13:00:00,2013-10-07 05:00:00
11485,MAC000178,3.0,7.157715259892558,2013-10-07 17:00:00,2013-10-08 08:30:00
11486,MAC000178,3.0,4.5841531506239965,2013-10-08 18:30:00,2013-10-09 10:30:00
11487,MAC000178,3.0,7.319668867792712,2013-10-09 18:30:00,2013-10-10 08:30:00
11488,MAC000178,3.0,3.5481081434040007,2013-10-10 18:00:00,2013-10-11 07:00:00
11489,MAC000178,3.0,2.7690988892402078,2013-10-11 17:00:00,2013-10-12 08:30:00
11490,MAC000178,3.0,17.145079219857255,2013-10-12 19:00:00,2013-10-13 08:30:00
11491,MAC000178,3.0,11.825156390142707,2013-10-13 20:00:00,2013-10-14 15:00:00
11492,MAC000178,3.0,21.47051349697432,2013-10-14 17:00:00,2013-10-15 06:30:00
11493,MAC000178,3.0,7.209463763050993,2013-10-15 20:00:00,2013-10-16 14:00:00
11494,MAC000178,3.0,2.470642311739518,2013-10-16 17:00:00,2013-10-17 08:30:00
11495,MAC000178,3.0,5.32256779383167,2013-10-17 15:00:00,2013-10-18 06:30:00
11496,MAC000178,3.0,17.75980845601951,2013-10-18 21:30:00,2013-10-19 16:00:00
11497,MAC000178,3.0,1.8038055131137207,2013-10-19 17:30:00,2013-10-20 10:30:00
11498,MAC000178,3.0,1.1839128887855679,2013-10-20 12:00:00,2013-10-21 08:00:00
11499,MAC000178,3.0,2.4278399726637865,2013-10-21 20:00:00,2013-10-22 07:00:00
11500,MAC000178,3.0,4.726905814035441,2013-10-22 11:30:00,2013-10-23 13:30:00
11501,MAC000178,3.0,16.816704898505236,2013-10-23 17:00:00,2013-10-24 07:00:00
11502,MAC000178,3.0,12.40433138750929,2013-10-24 21:00:00,2013-10-25 07:30:00
11503,MAC000178,3.0,2.954742364972112,2013-10-25 16:30:00,2013-10-26 08:30:00
11504,MAC000178,3.0,5.023664980127876,2013-10-26 16:00:00,2013-10-27 10:30:00
11505,MAC000178,3.0,6.014288178615582,2013-10-27 23:00:00,2013-10-28 07:00:00
11506,MAC000178,3.0,5.318920959936482,2013-10-28 16:00:00,2013-10-29 07:30:00
11507,MAC000178,3.0,6.55287329514955,2013-10-29 18:30:00,2013-10-30 09:00:00
11508,MAC000178,3.0,1.4783814905722998,2013-10-30 10:00:00,2013-10-31 11:00:00
11509,MAC000178,3.0,3.277027567273577,2013-10-31 15:00:00,2013-11-01 05:00:00
11510,MAC000178,3.0,17.757339802927827,2013-11-01 23:00:00,2013-11-02 15:00:00
11511,MAC000178,3.0,8.842883443195841,2013-11-02 21:00:00,2013-11-03 10:00:00
11512,MAC000178,3.0,9.460630396958397,2013-11-03 18:30:00,2013-11-04 07:30:00
11513,MAC000178,3.0,5.047272689060165,2013-11-04 19:30:00,2013-11-05 09:00:00
11514,MAC000178,3.0,12.333160402403125,2013-11-05 19:00:00,2013-11-06 04:30:00
11515,MAC000178,3.0,7.934341520784661,2013-11-06 19:00:00,2013-11-07 06:30:00
11516,MAC000178,3.0,9.608373837459489,2013-11-07 19:00:00,2013-11-08 10:30:00
11517,MAC000178,3.0,8.590127490423493,2013-11-08 15:00:00,2013-11-09 07:30:00
11518,MAC000178,3.0,15.30881832836422,2013-11-09 20:00:00,2013-11-10 09:30:00
11519,MAC000178,3.0,8.106931796028391,2013-11-10 15:00:00,2013-11-11 06:30:00
11520,MAC000178,3.0,15.11537806103375,2013-11-11 16:30:00,2013-11-12 06:30:00
11521,MAC000178,3.0,17.746779017465407,2013-11-12 14:30:00,2013-11-13 08:30:00
11522,MAC000178,3.0,5.636786885514715,2013-11-13 17:00:00,2013-11-14 08:00:00
11523,MAC000178,3.0,0.32859406087858256,2013-11-14 17:30:00,2013-11-15 05:00:00
11524,MAC000178,3.0,21.27021465429605,2013-11-15 07:00:00,2013-11-16 09:00:00
11525,MAC000178,3.0,6.81524563312938,2013-11-16 12:00:00,2013-11-17 08:00:00
11526,MAC000178,3.0,4.875696511510184,2013-11-17 12:00:00,2013-11-18 05:30:00
11527,MAC000178,3.0,11.8212430501353,2013-11-18 16:00:00,2013-11-19 07:00:00
11528,MAC000178,3.0,4.046604646207831,2013-11-19 17:30:00,2013-11-20 08:30:00
11529,MAC000178,3.0,1.5132668612583018,2013-11-20 09:30:00,2013-11-21 07:00:00
11530,MAC000178,3.0,20.45503393580616,2013-11-21 17:00:00,2013-11-22 13:00:00
11531,MAC000178,3.0,8.840645210401611,2013-11-22 17:00:00,2013-11-23 07:00:00
11532,MAC000178,3.0,6.906764904544857,2013-11-23 18:00:00,2013-11-24 09:30:00
11533,MAC000178,3.0,0.8752721470851975,2013-11-24 18:30:00,2013-11-25 14:30:00
11534,MAC000178,3.0,0.32893543509245105,2013-11-25 15:30:00,2013-11-26 09:00:00
11535,MAC000178,3.0,12.115636206075347,2013-11-26 12:30:00,2013-11-27 00:00:00
11536,MAC000178,3.0,25.6626896200416,2013-11-27 13:30:00,2013-11-28 12:00:00
11537,MAC000178,3.0,7.320259622207294,2013-11-28 17:00:00,2013-11-29 07:00:00
11538,MAC000178,3.0,4.7014773378979475,2013-11-29 17:30:00,2013-11-30 07:00:00
11539,MAC000178,3.0,12.764858496051753,2013-11-30 17:30:00,2013-12-01 08:00:00
11540,MAC000178,3.0,3.552109201743157,2013-12-01 11:30:00,2013-12-02 08:30:00
11541,MAC000178,3.0,19.197504825375965,2013-12-02 18:30:00,2013-12-03 07:30:00
11542,MAC000178,3.0,4.543752184397562,2013-12-03 22:30:00,2013-12-04 09:00:00
11543,MAC000178,3.0,5.371288719550055,2013-12-04 11:30:00,2013-12-05 13:00:00
11544,MAC000178,3.0,2.5250054208234616,2013-12-05 23:30:00,2013-12-06 07:30:00
11545,MAC000178,3.0,10.067538195616061,2013-12-06 13:00:00,2013-12-07 09:30:00
11546,MAC000178,3.0,2.619508430513325,2013-12-07 21:00:00,2013-12-08 11:00:00
11547,MAC000178,3.0,3.857535786123464,2013-12-08 13:00:00,2013-12-09 12:00:00
11548,MAC000178,3.0,2.039360251043973,2013-12-09 14:30:00,2013-12-10 08:00:00
11549,MAC000178,3.0,1.444491676159288,2013-12-10 18:00:00,2013-12-11 08:30:00
11550,MAC000178,3.0,7.858718748086642,2013-12-11 20:00:00,2013-12-12 06:00:00
11551,MAC000178,3.0,2.624156077893044,2013-12-12 16:30:00,2013-12-13 09:30:00
11552,MAC000178,3.0,10.950488281446011,2013-12-13 11:00:00,2013-12-14 08:30:00
11553,MAC000178,3.0,32.5158037560577,2013-12-14 12:30:00,2013-12-15 11:00:00
11554,MAC000178,3.0,22.9648206110215,2013-12-15 14:30:00,2013-12-16 07:00:00
11555,MAC000178,3.0,7.743827742562556,2013-12-16 21:00:00,2013-12-17 04:00:00
11556,MAC000178,3.0,5.273334337591296,2013-12-17 15:30:00,2013-12-18 07:30:00
11557,MAC000178,3.0,2.889910844668014,2013-12-18 21:00:00,2013-12-19 10:30:00
11558,MAC000178,3.0,2.623044769139136,2013-12-19 18:00:00,2013-12-20 09:00:00
11559,MAC000178,3.0,11.517951503127588,2013-12-20 21:30:00,2013-12-21 09:00:00
11560,MAC000178,3.0,2.24800829213576,2013-12-21 10:30:00,2013-12-22 12:30:00
11561,MAC000178,3.0,9.46482363931914,2013-12-22 17:00:00,2013-12-23 11:30:00
11562,MAC000178,3.0,1.2421222058870778,2013-12-23 13:30:00,2013-12-24 10:00:00
11563,MAC000178,3.0,17.130181059001668,2013-12-24 13:00:00,2013-12-25 10:00:00
11564,MAC000178,3.0,5.552197511129021,2013-12-25 20:30:00,2013-12-26 06:30:00
11565,MAC000178,3.0,2.4761727786864483,2013-12-26 18:30:00,2013-12-27 04:00:00
11566,MAC000178,3.0,28.557803096387293,2013-12-27 17:30:00,2013-12-28 08:00:00
11567,MAC000178,3.0,3.2815425457366403,2013-12-28 09:00:00,2013-12-29 12:00:00
11568,MAC000178,3.0,6.052634496950836,2013-12-29 19:00:00,2013-12-30 10:00:00
11569,MAC000178,3.0,4.260348385880805,2013-12-30 12:30:00,2013-12-31 10:00:00
11570,MAC000022,3.0,11.326077690786047,2013-01-01 21:30:00,2013-01-02 07:30:00
11571,MAC000022,3.0,9.465946776887462,2013-01-02 20:30:00,2013-01-03 07:00:00
11572,MAC000022,3.0,12.743203990028414,2013-01-03 21:00:00,2013-01-04 09:00:00
11573,MAC000022,3.0,11.517951503127588,2013-01-04 21:30:00,2013-01-05 09:30:00
11574,MAC000022,3.0,3.847989727485773,2013-01-05 12:30:00,2013-01-06 08:00:00
11575,MAC000022,3.0,14.20987594677806,2013-01-06 18:30:00,2013-01-07 10:00:00
11576,MAC000022,3.0,11.232273884358142,2013-01-07 20:00:00,2013-01-08 05:30:00
11577,MAC000022,3.0,17.426974348057858,2013-01-08 18:30:00,2013-01-09 12:00:00
11578,MAC000022,3.0,2.959514511787467,2013-01-09 15:00:00,2013-01-10 07:00:00
11579,MAC000022,3.0,1.9668214112743985,2013-01-10 16:30:00,2013-01-11 11:00:00
11580,MAC000022,3.0,1.155761274100667,2013-01-11 13:00:00,2013-01-12 12:00:00
11581,MAC000022,3.0,20.181569357078804,2013-01-12 21:00:00,2013-01-13 09:30:00
11582,MAC000022,3.0,20.66921881644856,2013-01-13 16:30:00,2013-01-14 14:30:00
11583,MAC000022,3.0,6.806994593616466,2013-01-14 22:30:00,2013-01-15 07:30:00
11584,MAC000022,3.0,5.398296051277797,2013-01-15 16:00:00,2013-01-16 06:30:00
11585,MAC000022,3.0,3.544782964423045,2013-01-16 21:30:00,2013-01-17 08:30:00
11586,MAC000022,3.0,21.685900043887536,2013-01-17 19:30:00,2013-01-18 12:00:00
11587,MAC000022,3.0,14.492874321071508,2013-01-18 13:30:00,2013-01-19 16:00:00
11588,MAC000022,3.0,1.4794217762649,2013-01-19 17:00:00,2013-01-20 14:30:00
11589,MAC000022,3.0,3.6080004137671886,2013-01-20 15:30:00,2013-01-21 07:00:00
11590,MAC000022,3.0,22.51868279991939,2013-01-21 21:00:00,2013-01-22 09:00:00
11591,MAC000022,3.0,2.8907586332431805,2013-01-22 10:30:00,2013-01-23 08:00:00
11592,MAC000022,3.0,3.5470131561184632,2013-01-23 09:00:00,2013-01-24 09:30:00
11593,MAC000022,3.0,4.4995467156610855,2013-01-24 14:00:00,2013-01-25 06:00:00
11594,MAC000022,3.0,17.439449590592805,2013-01-25 18:00:00,2013-01-26 08:00:00
11595,MAC000022,3.0,25.455706830402843,2013-01-26 22:30:00,2013-01-27 14:30:00
11596,MAC000022,3.0,3.2794200840340495,2013-01-27 19:00:00,2013-01-28 13:00:00
11597,MAC000022,3.0,1.3032555236790406,2013-01-28 15:00:00,2013-01-29 05:30:00
11598,MAC000022,3.0,11.428894995264384,2013-01-29 13:00:00,2013-01-30 05:30:00
11599,MAC000022,3.0,0.5049766517785319,2013-01-30 15:00:00,2013-01-31 08:00:00
11600,MAC000022,3.0,1.774656608198692,2013-01-31 18:00:00,2013-02-01 05:30:00
11601,MAC000022,3.0,22.794825812877537,2013-02-01 18:00:00,2013-02-02 14:00:00
11602,MAC000022,3.0,3.0351308269799953,2013-02-02 16:30:00,2013-02-03 09:00:00
11603,MAC000022,3.0,9.51722744077446,2013-02-03 13:00:00,2013-02-04 06:00:00
11604,MAC000022,3.0,20.005079733291353,2013-02-04 21:00:00,2013-02-05 11:30:00
11605,MAC000022,3.0,1.7733775845491386,2013-02-05 15:30:00,2013-02-06 10:00:00
11606,MAC000022,3.0,25.821904640967297,2013-02-06 14:30:00,2013-02-07 05:00:00
11607,MAC000022,3.0,9.469363578918742,2013-02-07 17:00:00,2013-02-08 06:00:00
11608,MAC000022,3.0,22.341301111717105,2013-02-08 17:30:00,2013-02-09 17:00:00
11609,MAC000022,3.0,2.3644616660284976,2013-02-09 17:30:00,2013-02-10 09:00:00
11610,MAC000022,3.0,5.327643458982443,2013-02-10 13:00:00,2013-02-11 07:00:00
11611,MAC000022,3.0,1.7740774406748727,2013-02-11 15:30:00,2013-02-12 10:30:00
11612,MAC000022,3.0,1.5138340031865505,2013-02-12 13:00:00,2013-02-13 09:30:00
11613,MAC000022,3.0,9.258153157784683,2013-02-13 18:30:00,2013-02-14 06:00:00
11614,MAC000022,3.0,6.551725214681563,2013-02-14 15:30:00,2013-02-15 06:30:00
11615,MAC000022,3.0,6.950301042393545,2013-02-15 18:00:00,2013-02-16 09:30:00
11616,MAC000022,3.0,3.253045318427134,2013-02-16 14:00:00,2013-02-17 13:00:00
11617,MAC000022,3.0,5.328375291048587,2013-02-17 21:00:00,2013-02-18 07:00:00
11618,MAC000022,3.0,7.703945247223718,2013-02-18 11:30:00,2013-02-19 04:30:00
11619,MAC000022,3.0,11.046462624432907,2013-02-19 18:30:00,2013-02-20 13:30:00
11620,MAC000022,3.0,8.531861687700196,2013-02-20 19:30:00,2013-02-21 08:30:00
11621,MAC000022,3.0,17.137485261507333,2013-02-21 17:30:00,2013-02-22 16:00:00
11622,MAC000022,3.0,4.305196981753044,2013-02-23 00:00:00,2013-02-23 07:30:00
11623,MAC000022,3.0,20.070615718131737,2013-02-23 22:00:00,2013-02-24 09:30:00
11624,MAC000022,3.0,0.14561702607685242,2013-02-24 12:30:00,2013-02-25 08:00:00
11625,MAC000022,3.0,4.429882623662703,2013-02-25 17:30:00,2013-02-26 09:30:00
11626,MAC000022,3.0,5.249745302896437,2013-02-26 17:30:00,2013-02-27 04:30:00
11627,MAC000022,3.0,8.531393388355989,2013-02-27 15:00:00,2013-02-28 10:00:00
11628,MAC000022,3.0,9.169525156238588,2013-02-28 20:00:00,2013-03-01 10:00:00
11629,MAC000022,3.0,4.5048544994995865,2013-03-01 11:30:00,2013-03-02 15:00:00
11630,MAC000022,3.0,3.469745276804681,2013-03-02 15:30:00,2013-03-03 11:00:00
11631,MAC000022,3.0,15.633081641994613,2013-03-03 16:00:00,2013-03-04 09:00:00
11632,MAC000022,3.0,2.620266819612178,2013-03-04 11:30:00,2013-03-05 11:00:00
11633,MAC000022,3.0,8.98746398078694,2013-03-05 20:00:00,2013-03-06 08:00:00
11634,MAC000022,3.0,7.5123828254521525,2013-03-06 17:00:00,2013-03-07 11:00:00
11635,MAC000022,3.0,17.685531621248707,2013-03-07 16:30:00,2013-03-08 05:30:00
11636,MAC000022,3.0,3.030852785686012,2013-03-08 17:30:00,2013-03-09 16:30:00
11637,MAC000022,3.0,12.410140789020016,2013-03-09 20:00:00,2013-03-10 10:00:00
11638,MAC000022,3.0,3.278333312841888,2013-03-10 12:00:00,2013-03-11 08:30:00
11639,MAC000022,3.0,10.423910521929644,2013-03-11 20:00:00,2013-03-12 11:30:00
11640,MAC000022,3.0,2.730969151087693,2013-03-12 13:00:00,2013-03-13 07:00:00
11641,MAC000022,3.0,22.730544463506284,2013-03-13 19:30:00,2013-03-14 10:00:00
11642,MAC000022,3.0,13.88148947544268,2013-03-14 18:00:00,2013-03-15 06:30:00
11643,MAC000022,3.0,17.123674204320366,2013-03-15 22:00:00,2013-03-16 19:30:00
11644,MAC000022,3.0,2.3116282891739286,2013-03-16 20:30:00,2013-03-17 07:30:00
11645,MAC000022,3.0,6.949817118464152,2013-03-17 20:00:00,2013-03-18 05:00:00
11646,MAC000022,3.0,4.2843502506410704,2013-03-18 17:30:00,2013-03-19 05:30:00
11647,MAC000022,3.0,22.699867346191997,2013-03-19 12:00:00,2013-03-20 08:30:00
11648,MAC000022,3.0,5.9016496522217246,2013-03-20 18:00:00,2013-03-21 06:00:00
11649,MAC000022,3.0,13.514083866307292,2013-03-21 17:30:00,2013-03-22 07:00:00
11650,MAC000022,3.0,22.22432928422337,2013-03-22 19:30:00,2013-03-23 14:00:00
11651,MAC000022,3.0,7.3861099981718645,2013-03-23 19:00:00,2013-03-24 07:00:00
11652,MAC000022,3.0,12.072799017313931,2013-03-24 18:30:00,2013-03-25 08:30:00
11653,MAC000022,3.0,7.215704693270642,2013-03-25 23:00:00,2013-03-26 13:30:00
11654,MAC000022,3.0,7.091271693967295,2013-03-26 21:00:00,2013-03-27 06:00:00
11655,MAC000022,3.0,14.494137721177989,2013-03-27 18:00:00,2013-03-28 11:30:00
11656,MAC000022,3.0,0.6556057280452215,2013-03-28 16:30:00,2013-03-29 10:30:00
11657,MAC000022,3.0,1.7752305450918051,2013-03-29 12:00:00,2013-03-30 08:00:00
11658,MAC000022,3.0,18.34003765780494,2013-03-30 23:30:00,2013-03-31 09:00:00
11659,MAC000022,3.0,18.18663766507207,2013-03-31 18:00:00,2013-04-01 11:00:00
11660,MAC000022,3.0,4.1356717529687455,2013-04-01 12:30:00,2013-04-02 13:30:00
11661,MAC000022,3.0,2.314377359151625,2013-04-02 16:30:00,2013-04-03 08:00:00
11662,MAC000022,3.0,8.103609570052315,2013-04-03 19:30:00,2013-04-04 08:00:00
11663,MAC000022,3.0,18.317780184808395,2013-04-04 22:30:00,2013-04-05 15:30:00
11664,MAC000022,3.0,6.548361486426336,2013-04-05 23:30:00,2013-04-06 10:00:00
11665,MAC000022,3.0,3.5345698745981737,2013-04-06 12:00:00,2013-04-07 08:30:00
11666,MAC000022,3.0,14.492611781286913,2013-04-07 21:30:00,2013-04-08 07:00:00
11667,MAC000022,3.0,3.26839922957358,2013-04-08 14:30:00,2013-04-09 09:00:00
11668,MAC000022,3.0,7.068589711245602,2013-04-09 18:00:00,2013-04-10 10:30:00
11669,MAC000022,3.0,8.679392680915972,2013-04-10 18:30:00,2013-04-11 08:00:00
11670,MAC000022,3.0,6.985498013930989,2013-04-11 20:00:00,2013-04-12 07:30:00
11671,MAC000022,3.0,23.083431038765504,2013-04-12 23:00:00,2013-04-13 08:00:00
11672,MAC000022,3.0,19.69099034617883,2013-04-13 22:00:00,2013-04-14 17:00:00
11673,MAC000022,3.0,2.9531952675852176,2013-04-14 22:30:00,2013-04-15 12:00:00
11674,MAC000022,3.0,3.27482959694816,2013-04-15 17:30:00,2013-04-16 07:30:00
11675,MAC000022,3.0,7.0649056089055655,2013-04-16 18:30:00,2013-04-17 06:00:00
11676,MAC000022,3.0,9.825777185781806,2013-04-17 17:30:00,2013-04-18 06:30:00
11677,MAC000022,3.0,13.09731530135174,2013-04-18 17:00:00,2013-04-19 07:00:00
11678,MAC000022,3.0,13.903728537945618,2013-04-19 17:00:00,2013-04-20 06:00:00
11679,MAC000022,3.0,1.1831842175798195,2013-04-20 07:00:00,2013-04-21 09:30:00
11680,MAC000022,3.0,15.078288947494476,2013-04-21 15:30:00,2013-04-22 10:30:00
11681,MAC000022,3.0,3.838034227002622,2013-04-22 17:30:00,2013-04-23 07:30:00
11682,MAC000022,3.0,11.571743881927693,2013-04-23 21:00:00,2013-04-24 05:30:00
11683,MAC000022,3.0,9.815117890989482,2013-04-24 18:30:00,2013-04-25 14:30:00
11684,MAC000022,3.0,0.7394640890728424,2013-04-25 17:00:00,2013-04-26 08:00:00
11685,MAC000022,3.0,7.710374785612985,2013-04-26 19:00:00,2013-04-27 15:30:00
11686,MAC000022,3.0,3.7833189545082213,2013-04-27 19:00:00,2013-04-28 00:30:00
11687,MAC000022,3.0,6.216062087715653,2013-04-28 23:30:00,2013-04-29 09:30:00
11688,MAC000022,3.0,8.485651619293874,2013-04-29 18:00:00,2013-04-30 19:00:00
11689,MAC000022,3.0,3.5472180759434857,2013-04-30 21:00:00,2013-05-01 07:30:00
11690,MAC000022,3.0,16.40617323992415,2013-05-01 17:00:00,2013-05-02 13:00:00
11691,MAC000022,3.0,0.2630960900859235,2013-05-02 13:30:00,2013-05-03 10:30:00
11692,MAC000022,3.0,0.655434288548009,2013-05-03 15:30:00,2013-05-04 12:30:00
11693,MAC000022,3.0,14.411837757925632,2013-05-06 00:00:00,2013-05-06 07:00:00
11694,MAC000022,3.0,5.9080166604373785,2013-05-06 19:30:00,2013-05-07 08:00:00
11695,MAC000022,3.0,3.4745532123508704,2013-05-07 17:30:00,2013-05-08 05:00:00
11696,MAC000022,3.0,18.496429786423203,2013-05-08 20:30:00,2013-05-09 07:00:00
11697,MAC000022,3.0,2.294057082115124,2013-05-09 19:00:00,2013-05-10 06:30:00
11698,MAC000022,3.0,17.71088866882318,2013-05-10 20:00:00,2013-05-11 10:00:00
11699,MAC000022,3.0,10.488594359803322,2013-05-11 18:00:00,2013-05-12 07:00:00
11700,MAC000022,3.0,13.754681315976162,2013-05-12 19:00:00,2013-05-13 08:30:00
11701,MAC000022,3.0,16.382016833054454,2013-05-13 14:30:00,2013-05-14 08:30:00
11702,MAC000022,3.0,11.224727702840777,2013-05-14 21:00:00,2013-05-15 14:00:00
11703,MAC000022,3.0,11.806608133115649,2013-05-15 22:00:00,2013-05-16 13:00:00
11704,MAC000022,3.0,1.182153704223407,2013-05-16 14:00:00,2013-05-17 10:00:00
11705,MAC000022,3.0,1.9677238263865928,2013-05-17 13:00:00,2013-05-18 15:00:00
11706,MAC000022,3.0,3.546382335740039,2013-05-18 18:00:00,2013-05-19 10:00:00
11707,MAC000022,3.0,0.7292242038657829,2013-05-19 12:30:00,2013-05-20 07:30:00
11708,MAC000022,3.0,1.1822159250731965,2013-05-20 18:00:00,2013-05-21 09:30:00
11709,MAC000022,3.0,0.5907383831763878,2013-05-21 14:30:00,2013-05-22 08:30:00
11710,MAC000022,3.0,2.960147810528489,2013-05-22 18:00:00,2013-05-23 07:00:00
11711,MAC000022,3.0,5.913250798678522,2013-05-23 17:30:00,2013-05-24 18:00:00
11712,MAC000022,3.0,4.206775971514495,2013-05-24 22:30:00,2013-05-25 14:30:00
11713,MAC000022,3.0,1.2017457803488134,2013-05-25 16:00:00,2013-05-26 07:00:00
11714,MAC000022,3.0,7.67886632664568,2013-05-26 09:30:00,2013-05-27 11:00:00
11715,MAC000022,3.0,5.490883328668923,2013-05-27 12:00:00,2013-05-28 08:30:00
11716,MAC000022,3.0,17.710549442928333,2013-05-28 16:30:00,2013-05-29 06:00:00
11717,MAC000022,3.0,5.3237868500046925,2013-05-29 06:30:00,2013-05-30 11:30:00
11718,MAC000022,3.0,32.034844280472086,2013-05-31 12:00:00,2013-06-01 09:30:00
11719,MAC000022,3.0,9.50603377609306,2013-06-01 15:00:00,2013-06-02 09:30:00
11720,MAC000022,3.0,3.083945357416205,2013-06-02 12:30:00,2013-06-03 05:30:00
11721,MAC000022,3.0,5.3946044949860195,2013-06-03 19:30:00,2013-06-04 06:30:00
11722,MAC000022,3.0,16.245684882049467,2013-06-04 22:30:00,2013-06-05 18:00:00
11723,MAC000022,3.0,2.01729493480849,2013-06-05 23:00:00,2013-06-06 05:30:00
11724,MAC000022,3.0,5.240506685979363,2013-06-06 18:30:00,2013-06-07 06:30:00
11725,MAC000022,3.0,3.4679442815089137,2013-06-07 08:30:00,2013-06-08 08:00:00
11726,MAC000022,3.0,2.3644250671248805,2013-06-08 18:30:00,2013-06-09 08:30:00
11727,MAC000022,3.0,12.594855420771925,2013-06-09 20:00:00,2013-06-10 08:30:00
11728,MAC000022,3.0,12.718135337347224,2013-06-10 19:30:00,2013-06-11 12:00:00
11729,MAC000022,3.0,3.2765896522330533,2013-06-11 13:30:00,2013-06-12 08:00:00
11730,MAC000022,3.0,7.8693227394348355,2013-06-12 16:30:00,2013-06-13 13:30:00
11731,MAC000022,3.0,3.984254211971269,2013-06-13 17:00:00,2013-06-14 07:00:00
11732,MAC000022,3.0,20.44306597437676,2013-06-14 22:30:00,2013-06-15 11:30:00
11733,MAC000022,3.0,4.34260542544104,2013-06-15 15:30:00,2013-06-16 12:00:00
11734,MAC000022,3.0,2.6067946129095403,2013-06-16 14:30:00,2013-06-17 10:30:00
11735,MAC000022,3.0,10.157590373296502,2013-06-18 00:00:00,2013-06-18 22:30:00
11736,MAC000022,3.0,6.558773992707192,2013-06-18 23:00:00,2013-06-19 06:30:00
11737,MAC000022,3.0,5.394526229613002,2013-06-19 23:00:00,2013-06-20 12:00:00
11738,MAC000022,3.0,2.4018711269005286,2013-06-20 13:30:00,2013-06-21 23:00:00
11739,MAC000022,3.0,0.7574029607321526,2013-06-21 23:30:00,2013-06-22 18:00:00
11740,MAC000022,3.0,1.7742250925529166,2013-06-22 19:00:00,2013-06-23 09:00:00
11741,MAC000022,3.0,22.44497326567905,2013-06-23 20:00:00,2013-06-24 07:30:00
11742,MAC000022,3.0,6.5129483443667855,2013-06-24 18:00:00,2013-06-25 06:30:00
11743,MAC000022,3.0,17.159121574723592,2013-06-25 18:00:00,2013-06-26 08:00:00
11744,MAC000022,3.0,3.025263665791448,2013-06-26 20:30:00,2013-06-27 12:00:00
11745,MAC000022,3.0,28.16072132676461,2013-06-27 19:00:00,2013-06-28 08:00:00
11746,MAC000022,3.0,8.573020155382363,2013-06-28 16:30:00,2013-06-29 09:00:00
11747,MAC000022,3.0,8.118518435213929,2013-06-29 12:30:00,2013-06-30 07:00:00
11748,MAC000022,3.0,2.3639489854280606,2013-06-30 16:30:00,2013-07-01 09:30:00
11749,MAC000022,3.0,5.608506247189161,2013-07-01 18:30:00,2013-07-02 09:30:00
11750,MAC000022,3.0,1.0096209968434542,2013-07-02 11:30:00,2013-07-03 08:30:00
11751,MAC000022,3.0,8.958656471157186,2013-07-03 21:00:00,2013-07-04 06:30:00
11752,MAC000022,3.0,27.023556723387475,2013-07-04 18:00:00,2013-07-05 09:00:00
11753,MAC000022,3.0,6.9266612433340855,2013-07-05 22:00:00,2013-07-06 06:00:00
11754,MAC000022,3.0,3.5770904188436883,2013-07-06 16:30:00,2013-07-07 07:00:00
11755,MAC000022,3.0,0.6563921027198195,2013-07-07 07:30:00,2013-07-08 09:00:00
11756,MAC000022,3.0,2.7922124709421503,2013-07-08 20:00:00,2013-07-09 16:00:00
11757,MAC000022,3.0,3.605914566289617,2013-07-09 17:00:00,2013-07-10 13:00:00
11758,MAC000022,3.0,13.542712665981126,2013-07-10 17:00:00,2013-07-11 07:00:00
11759,MAC000022,3.0,4.725280386302499,2013-07-11 15:30:00,2013-07-12 09:00:00
11760,MAC000022,3.0,7.100398236304053,2013-07-12 15:30:00,2013-07-13 10:00:00
11761,MAC000022,3.0,2.5250748834815164,2013-07-13 13:00:00,2013-07-14 10:00:00
11762,MAC000022,3.0,9.175716096398231,2013-07-14 15:30:00,2013-07-15 07:00:00
11763,MAC000022,3.0,10.12534566032282,2013-07-15 17:30:00,2013-07-16 08:00:00
11764,MAC000022,3.0,13.290258434346338,2013-07-16 15:30:00,2013-07-17 13:00:00
11765,MAC000022,3.0,8.682205196731445,2013-07-17 14:00:00,2013-07-18 12:30:00
11766,MAC000022,3.0,2.316350136696137,2013-07-18 14:30:00,2013-07-19 16:00:00
11767,MAC000022,3.0,3.47161759339366,2013-07-19 17:30:00,2013-07-20 18:00:00
11768,MAC000022,3.0,10.318962046214972,2013-07-20 22:00:00,2013-07-21 10:00:00
11769,MAC000022,3.0,1.7858311222810377,2013-07-21 20:00:00,2013-07-22 07:00:00
11770,MAC000022,3.0,5.5860850525436465,2013-07-22 17:30:00,2013-07-23 10:00:00
11771,MAC000022,3.0,7.851470255935437,2013-07-23 18:00:00,2013-07-24 09:00:00
11772,MAC000022,3.0,11.826970541827793,2013-07-24 20:30:00,2013-07-25 07:30:00
